zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region4Shanxi_aluminum_Region20Guangxi,0.0,0.0,1644.300597733951,0.0,0.0,0.0,0.0,1644.300597733951
aluminum_Region4Shanxi_aluminum_Region21Hainan,0.0,0.0,2356.806645491433,0.0,0.0,0.0,0.0,2356.806645491433
aluminum_Region4Shanxi_aluminum_Region22Chongqing,0.0,0.0,1894.1934049643248,0.0,0.0,0.0,0.0,1894.1934049643248
aluminum_Region4Shanxi_aluminum_Region23Sichuan,0.0,0.0,394087.9665242383,0.0,0.0,0.0,0.0,394087.9665242383
aluminum_Region4Shanxi_aluminum_Region24Guizhou,0.0,0.0,1359.5798997151035,0.0,0.0,0.0,0.0,1359.5798997151035
aluminum_Region4Shanxi_aluminum_Region25Yunnan,0.0,0.0,1752.0974026407707,0.0,0.0,0.0,0.0,1752.0974026407707
aluminum_Region4Shanxi_aluminum_Region27Shaanxi,0.0,0.0,1.0673866562543891e8,0.0,0.0,0.0,0.0,1.0673866562543891e8
aluminum_Region4Shanxi_aluminum_Region28Gansu,0.0,0.0,1.1094062012139052e8,0.0,0.0,0.0,0.0,1.1094062012139052e8
aluminum_Region4Shanxi_aluminum_Region29Qinghai,0.0,0.0,3.670161440229559e7,0.0,0.0,0.0,0.0,3.670161440229559e7
aluminum_Region4Shanxi_aluminum_Region30Ningxia,0.0,0.0,3.578496521896467e7,0.0,0.0,0.0,0.0,3.578496521896467e7
aluminum_Region4Shanxi_aluminum_Region31Xinjiang,0.0,0.0,2.084119779345794e7,0.0,0.0,0.0,0.0,2.084119779345794e7
aluminum_Region5Innermongolia_aluminum_Region1Beijing,0.0,0.0,5349.393878180861,0.0,0.0,0.0,0.0,5349.393878180861
aluminum_Region5Innermongolia_aluminum_Region2Tianjin,0.0,0.0,1424.9720446598408,0.0,0.0,0.0,0.0,1424.9720446598408
aluminum_Region5Innermongolia_aluminum_Region3Hebei,0.0,0.0,1426.9676114171746,0.0,0.0,0.0,0.0,1426.9676114171746
aluminum_Region5Innermongolia_aluminum_Region4Shanxi,0.0,0.0,908.6905523783155,0.0,0.0,0.0,0.0,908.6905523783155
aluminum_Region5Innermongolia_aluminum_Region6Liaoning,0.0,0.0,4829.000041307199,0.0,0.0,0.0,0.0,4829.000041307199
aluminum_Region5Innermongolia_aluminum_Region7Jilin,0.0,0.0,1717.8945308023747,0.0,0.0,0.0,0.0,1717.8945308023747
aluminum_Region5Innermongolia_aluminum_Region8Heilongjiang,0.0,0.0,3852.3041532460293,0.0,0.0,0.0,0.0,3852.3041532460293
aluminum_Region5Innermongolia_aluminum_Region9Shanghai,0.0,0.0,1379.5152628323974,0.0,0.0,0.0,0.0,1379.5152628323974
aluminum_Region5Innermongolia_aluminum_Region10Jiangsu,0.0,0.0,1259.3254342429127,0.0,0.0,0.0,0.0,1259.3254342429127
aluminum_Region5Innermongolia_aluminum_Region11Zhejiang,0.0,0.0,1459.791810340867,0.0,0.0,0.0,0.0,1459.791810340867
aluminum_Region5Innermongolia_aluminum_Region12Anhui,0.0,0.0,1643.4777906793518,0.0,0.0,0.0,0.0,1643.4777906793518
aluminum_Region5Innermongolia_aluminum_Region13Fujian,0.0,0.0,1745.584762323234,0.0,0.0,0.0,0.0,1745.584762323234
aluminum_Region5Innermongolia_aluminum_Region14Jiangxi,0.0,0.0,1653.318967222637,0.0,0.0,0.0,0.0,1653.318967222637
aluminum_Region5Innermongolia_aluminum_Region15Shandong,0.0,0.0,810.2083794373667,0.0,0.0,0.0,0.0,810.2083794373667
aluminum_Region5Innermongolia_aluminum_Region16Henan,0.0,0.0,1130.2884741515054,0.0,0.0,0.0,0.0,1130.2884741515054
aluminum_Region5Innermongolia_aluminum_Region17Hubei,0.0,0.0,1469.1097808974266,0.0,0.0,0.0,0.0,1469.1097808974266
aluminum_Region5Innermongolia_aluminum_Region18Hunan,0.0,0.0,1215.5100681522488,0.0,0.0,0.0,0.0,1215.5100681522488
aluminum_Region5Innermongolia_aluminum_Region19Guangdong,0.0,0.0,1956.155522018872,0.0,0.0,0.0,0.0,1956.155522018872
aluminum_Region5Innermongolia_aluminum_Region20Guangxi,0.0,0.0,1087.8041931330615,0.0,0.0,0.0,0.0,1087.8041931330615
aluminum_Region5Innermongolia_aluminum_Region21Hainan,0.0,0.0,1329.3923526348638,0.0,0.0,0.0,0.0,1329.3923526348638
aluminum_Region5Innermongolia_aluminum_Region22Chongqing,0.0,0.0,902.5028237267146,0.0,0.0,0.0,0.0,902.5028237267146
aluminum_Region5Innermongolia_aluminum_Region23Sichuan,0.0,0.0,1189.0010952440264,0.0,0.0,0.0,0.0,1189.0010952440264
