zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region5Innermongolia_aluminum_Region23Sichuan,0.0,0.0,643.1238521243318,0.0,0.0,0.0,0.0,643.1238521243318
aluminum_Region5Innermongolia_aluminum_Region24Guizhou,0.0,0.0,538.8531589900543,0.0,0.0,0.0,0.0,538.8531589900543
aluminum_Region5Innermongolia_aluminum_Region25Yunnan,0.0,0.0,715.5219344478847,0.0,0.0,0.0,0.0,715.5219344478847
aluminum_Region5Innermongolia_aluminum_Region27Shaanxi,0.0,0.0,631.4671101982015,0.0,0.0,0.0,0.0,631.4671101982015
aluminum_Region5Innermongolia_aluminum_Region28Gansu,0.0,0.0,528.8351650587394,0.0,0.0,0.0,0.0,528.8351650587394
aluminum_Region5Innermongolia_aluminum_Region29Qinghai,0.0,0.0,643.8857517913798,0.0,0.0,0.0,0.0,643.8857517913798
aluminum_Region5Innermongolia_aluminum_Region30Ningxia,0.0,0.0,1286.6680740080533,0.0,0.0,0.0,0.0,1286.6680740080533
aluminum_Region5Innermongolia_aluminum_Region31Xinjiang,0.0,0.0,1060.4232819699102,0.0,0.0,0.0,0.0,1060.4232819699102
aluminum_Region6Liaoning_aluminum_Region1Beijing,0.0,0.0,494.1435755119265,0.0,0.0,0.0,0.0,494.1435755119265
aluminum_Region6Liaoning_aluminum_Region2Tianjin,0.0,0.0,549.7333556351471,0.0,0.0,0.0,0.0,549.7333556351471
aluminum_Region6Liaoning_aluminum_Region3Hebei,0.0,0.0,478.7971446237894,0.0,0.0,0.0,0.0,478.7971446237894
aluminum_Region6Liaoning_aluminum_Region4Shanxi,0.0,0.0,430.348899573735,0.0,0.0,0.0,0.0,430.348899573735
aluminum_Region6Liaoning_aluminum_Region5Innermongolia,0.0,0.0,368.1313603650565,0.0,0.0,0.0,0.0,368.1313603650565
aluminum_Region6Liaoning_aluminum_Region7Jilin,0.0,0.0,260.02936740362406,0.0,0.0,0.0,0.0,260.02936740362406
aluminum_Region6Liaoning_aluminum_Region8Heilongjiang,0.0,0.0,468.0158306902032,0.0,0.0,0.0,0.0,468.0158306902032
aluminum_Region6Liaoning_aluminum_Region9Shanghai,0.0,0.0,758.7699115037958,0.0,0.0,0.0,0.0,758.7699115037958
aluminum_Region6Liaoning_aluminum_Region10Jiangsu,0.0,0.0,913.1459692242873,0.0,0.0,0.0,0.0,913.1459692242873
