zone,Investment_cap,FixedOM_cap,VariableOM_cap,Startup_cap,NonServedDemand_cap,Supply_cap,UnmetPolicyPenalty_cap,Total_cap,Investment_no_cap,FixedOM_no_cap,VariableOM_no_cap,Startup_no_cap,NonServedDemand_no_cap,Supply_no_cap,UnmetPolicyPenalty_no_cap,Total_no_cap,Investment_diff,FixedOM_diff,VariableOM_diff,Startup_diff,NonServedDemand_diff,Supply_diff,UnmetPolicyPenalty_diff,Total_diff,Total_pct_change
steelscrap_source_Region21Hainan_steelscrap_source_Region9Shanghai,0.0,0.0,251411.10973247088,0.0,0.0,0.0,0.0,251411.10973247088,0.0,0.0,290493.3064137049,0.0,0.0,0.0,0.0,290493.3064137049,0.0,0.0,-39082.196681233996,0.0,0.0,0.0,0.0,-39082.196681233996,-13.453733982281587
steelscrap_source_Region22Chongqing,0.0,0.0,0.0,0.0,0.0,1267820715.991415,0.0,1267820715.991415,0.0,0.0,0.0,0.0,0.0,1392307977.2095468,0.0,1392307977.2095468,0.0,0.0,0.0,0.0,0.0,-124487261.21813178,0.0,-124487261.21813178,-8.941072180569433
steelscrap_source_Region22Chongqing_steelscrap_source_Region10Jiangsu,0.0,0.0,234813.75983131153,0.0,0.0,0.0,0.0,234813.75983131153,0.0,0.0,280572.8719404531,0.0,0.0,0.0,0.0,280572.8719404531,0.0,0.0,-45759.11210914154,0.0,0.0,0.0,0.0,-45759.11210914154,-16.309171942629273
steelscrap_source_Region22Chongqing_steelscrap_source_Region11Zhejiang,0.0,0.0,233626.4098034472,0.0,0.0,0.0,0.0,233626.4098034472,0.0,0.0,278423.63197740156,0.0,0.0,0.0,0.0,278423.63197740156,0.0,0.0,-44797.22217395436,0.0,0.0,0.0,0.0,-44797.22217395436,-16.0895904761383
steelscrap_source_Region22Chongqing_steelscrap_source_Region12Anhui,0.0,0.0,235969.26320864965,0.0,0.0,0.0,0.0,235969.26320864965,0.0,0.0,287058.2544396267,0.0,0.0,0.0,0.0,287058.2544396267,0.0,0.0,-51088.99123097706,0.0,0.0,0.0,0.0,-51088.99123097706,-17.797429769336926
steelscrap_source_Region22Chongqing_steelscrap_source_Region13Fujian,0.0,0.0,230386.1183317633,0.0,0.0,0.0,0.0,230386.1183317633,0.0,0.0,275749.74263118394,0.0,0.0,0.0,0.0,275749.74263118394,0.0,0.0,-45363.624299420626,0.0,0.0,0.0,0.0,-45363.624299420626,-16.451012380488276
steelscrap_source_Region22Chongqing_steelscrap_source_Region14Jiangxi,0.0,0.0,235215.8549024109,0.0,0.0,0.0,0.0,235215.8549024109,0.0,0.0,291890.56020851963,0.0,0.0,0.0,0.0,291890.56020851963,0.0,0.0,-56674.70530610872,0.0,0.0,0.0,0.0,-56674.70530610872,-19.416422807788532
steelscrap_source_Region22Chongqing_steelscrap_source_Region15Shandong,0.0,0.0,233733.49156865024,0.0,0.0,0.0,0.0,233733.49156865024,0.0,0.0,275582.47252857627,0.0,0.0,0.0,0.0,275582.47252857627,0.0,0.0,-41848.98095992603,0.0,0.0,0.0,0.0,-41848.98095992603,-15.185646814162515
steelscrap_source_Region22Chongqing_steelscrap_source_Region16Henan,0.0,0.0,236212.27471033068,0.0,0.0,0.0,0.0,236212.27471033068,0.0,0.0,289905.307712589,0.0,0.0,0.0,0.0,289905.307712589,0.0,0.0,-53693.03300225831,0.0,0.0,0.0,0.0,-53693.03300225831,-18.520886501150017
steelscrap_source_Region22Chongqing_steelscrap_source_Region17Hubei,0.0,0.0,238252.62207415307,0.0,0.0,0.0,0.0,238252.62207415307,0.0,0.0,300884.5103159466,0.0,0.0,0.0,0.0,300884.5103159466,0.0,0.0,-62631.888241793524,0.0,0.0,0.0,0.0,-62631.888241793524,-20.815923084915976
steelscrap_source_Region22Chongqing_steelscrap_source_Region18Hunan,0.0,0.0,238854.30886207396,0.0,0.0,0.0,0.0,238854.30886207396,0.0,0.0,307181.9129307305,0.0,0.0,0.0,0.0,307181.9129307305,0.0,0.0,-68327.60406865654,0.0,0.0,0.0,0.0,-68327.60406865654,-22.243368242864094
steelscrap_source_Region22Chongqing_steelscrap_source_Region19Guangdong,0.0,0.0,232466.95673400583,0.0,0.0,0.0,0.0,232466.95673400583,0.0,0.0,289590.3134076545,0.0,0.0,0.0,0.0,289590.3134076545,0.0,0.0,-57123.3566736487,0.0,0.0,0.0,0.0,-57123.3566736487,-19.7255757630389
steelscrap_source_Region22Chongqing_steelscrap_source_Region1Beijing,0.0,0.0,233751.51257250385,0.0,0.0,0.0,0.0,233751.51257250385,0.0,0.0,269219.43941438984,0.0,0.0,0.0,0.0,269219.43941438984,0.0,0.0,-35467.92684188599,0.0,0.0,0.0,0.0,-35467.92684188599,-13.174355803962875
steelscrap_source_Region22Chongqing_steelscrap_source_Region20Guangxi,0.0,0.0,235138.89362665903,0.0,0.0,0.0,0.0,235138.89362665903,0.0,0.0,303478.75126441964,0.0,0.0,0.0,0.0,303478.75126441964,0.0,0.0,-68339.85763776061,0.0,0.0,0.0,0.0,-68339.85763776061,-22.518827876096143
steelscrap_source_Region22Chongqing_steelscrap_source_Region21Hainan,0.0,0.0,211370.8790892071,0.0,0.0,0.0,0.0,211370.8790892071,0.0,0.0,258031.39934040475,0.0,0.0,0.0,0.0,258031.39934040475,0.0,0.0,-46660.52025119765,0.0,0.0,0.0,0.0,-46660.52025119765,-18.083272179461126
steelscrap_source_Region22Chongqing_steelscrap_source_Region23Sichuan,0.0,0.0,242048.65856075232,0.0,0.0,0.0,0.0,242048.65856075232,0.0,0.0,342709.6858890103,0.0,0.0,0.0,0.0,342709.6858890103,0.0,0.0,-100661.027328258,0.0,0.0,0.0,0.0,-100661.027328258,-29.372098739239604
steelscrap_source_Region22Chongqing_steelscrap_source_Region24Guizhou,0.0,0.0,4663545.770860286,0.0,0.0,0.0,0.0,4663545.770860286,0.0,0.0,10077239.15243949,0.0,0.0,0.0,0.0,10077239.15243949,0.0,0.0,-5413693.3815792035,0.0,0.0,0.0,0.0,-5413693.3815792035,-53.72198972045494
steelscrap_source_Region22Chongqing_steelscrap_source_Region25Yunnan,0.0,0.0,217654.67935991063,0.0,0.0,0.0,0.0,217654.67935991063,0.0,0.0,310969.2157754006,0.0,0.0,0.0,0.0,310969.2157754006,0.0,0.0,-93314.53641548994,0.0,0.0,0.0,0.0,-93314.53641548994,-30.0076443846091
steelscrap_source_Region22Chongqing_steelscrap_source_Region27Shaanxi,0.0,0.0,242213.0771791845,0.0,0.0,0.0,0.0,242213.0771791845,0.0,0.0,310117.0310354228,0.0,0.0,0.0,0.0,310117.0310354228,0.0,0.0,-67903.95385623831,0.0,0.0,0.0,0.0,-67903.95385623831,-21.8962349889394
steelscrap_source_Region22Chongqing_steelscrap_source_Region28Gansu,0.0,0.0,237659.8531888547,0.0,0.0,0.0,0.0,237659.8531888547,0.0,0.0,297387.4247131379,0.0,0.0,0.0,0.0,297387.4247131379,0.0,0.0,-59727.57152428321,0.0,0.0,0.0,0.0,-59727.57152428321,-20.084094538259937
steelscrap_source_Region22Chongqing_steelscrap_source_Region29Qinghai,0.0,0.0,231790.0687256569,0.0,0.0,0.0,0.0,231790.0687256569,0.0,0.0,284232.30497570045,0.0,0.0,0.0,0.0,284232.30497570045,0.0,0.0,-52442.236250043556,0.0,0.0,0.0,0.0,-52442.236250043556,-18.450484104727977
steelscrap_source_Region22Chongqing_steelscrap_source_Region2Tianjin,0.0,0.0,233905.2772786946,0.0,0.0,0.0,0.0,233905.2772786946,0.0,0.0,270258.2659773503,0.0,0.0,0.0,0.0,270258.2659773503,0.0,0.0,-36352.98869865571,0.0,0.0,0.0,0.0,-36352.98869865571,-13.45120326558388
steelscrap_source_Region22Chongqing_steelscrap_source_Region30Ningxia,0.0,0.0,235461.42742452215,0.0,0.0,0.0,0.0,235461.42742452215,0.0,0.0,288437.4736881276,0.0,0.0,0.0,0.0,288437.4736881276,0.0,0.0,-52976.04626360544,0.0,0.0,0.0,0.0,-52976.04626360544,-18.366561593479243
steelscrap_source_Region22Chongqing_steelscrap_source_Region31Xinjiang,0.0,0.0,229356.52148380116,0.0,0.0,0.0,0.0,229356.52148380116,0.0,0.0,248239.154375486,0.0,0.0,0.0,0.0,248239.154375486,0.0,0.0,-18882.63289168483,0.0,0.0,0.0,0.0,-18882.63289168483,-7.606629558173164
steelscrap_source_Region22Chongqing_steelscrap_source_Region3Hebei,0.0,0.0,237465.0041981361,0.0,0.0,0.0,0.0,237465.0041981361,0.0,0.0,275487.32518604805,0.0,0.0,0.0,0.0,275487.32518604805,0.0,0.0,-38022.32098791195,0.0,0.0,0.0,0.0,-38022.32098791195,-13.801840415791869
steelscrap_source_Region22Chongqing_steelscrap_source_Region4Shanxi,0.0,0.0,238924.6965285862,0.0,0.0,0.0,0.0,238924.6965285862,0.0,0.0,282330.3913273392,0.0,0.0,0.0,0.0,282330.3913273392,0.0,0.0,-43405.694798753015,0.0,0.0,0.0,0.0,-43405.694798753015,-15.374078077350031
steelscrap_source_Region22Chongqing_steelscrap_source_Region5Innermongolia,0.0,0.0,233212.9706416809,0.0,0.0,0.0,0.0,233212.9706416809,0.0,0.0,274301.99438772595,0.0,0.0,0.0,0.0,274301.99438772595,0.0,0.0,-41089.023746045044,0.0,0.0,0.0,0.0,-41089.023746045044,-14.97948414037621
steelscrap_source_Region22Chongqing_steelscrap_source_Region6Liaoning,0.0,0.0,230200.963443791,0.0,0.0,0.0,0.0,230200.963443791,0.0,0.0,255849.23593065495,0.0,0.0,0.0,0.0,255849.23593065495,0.0,0.0,-25648.27248686395,0.0,0.0,0.0,0.0,-25648.27248686395,-10.024760243495754
steelscrap_source_Region22Chongqing_steelscrap_source_Region7Jilin,0.0,0.0,231268.2704783312,0.0,0.0,0.0,0.0,231268.2704783312,0.0,0.0,252138.33115390383,0.0,0.0,0.0,0.0,252138.33115390383,0.0,0.0,-20870.060675572633,0.0,0.0,0.0,0.0,-20870.060675572633,-8.27722646535392
steelscrap_source_Region22Chongqing_steelscrap_source_Region8Heilongjiang,0.0,0.0,232053.3524055734,0.0,0.0,0.0,0.0,232053.3524055734,0.0,0.0,248887.9195824765,0.0,0.0,0.0,0.0,248887.9195824765,0.0,0.0,-16834.567176903103,0.0,0.0,0.0,0.0,-16834.567176903103,-6.763914940164247
steelscrap_source_Region22Chongqing_steelscrap_source_Region9Shanghai,0.0,0.0,233288.4515713076,0.0,0.0,0.0,0.0,233288.4515713076,0.0,0.0,276194.35726175917,0.0,0.0,0.0,0.0,276194.35726175917,0.0,0.0,-42905.90569045156,0.0,0.0,0.0,0.0,-42905.90569045156,-15.534678592216174
steelscrap_source_Region23Sichuan,0.0,0.0,0.0,0.0,0.0,1855809398.8524344,0.0,1855809398.8524344,0.0,0.0,0.0,0.0,0.0,1858870099.232111,0.0,1858870099.232111,0.0,0.0,0.0,0.0,0.0,-3060700.3796765804,0.0,-3060700.3796765804,-0.16465380668293814
steelscrap_source_Region23Sichuan_steelscrap_source_Region10Jiangsu,0.0,0.0,234394.3882774313,0.0,0.0,0.0,0.0,234394.3882774313,0.0,0.0,273563.3588279201,0.0,0.0,0.0,0.0,273563.3588279201,0.0,0.0,-39168.9705504888,0.0,0.0,0.0,0.0,-39168.9705504888,-14.318061716418425
steelscrap_source_Region23Sichuan_steelscrap_source_Region11Zhejiang,0.0,0.0,233551.3378316968,0.0,0.0,0.0,0.0,233551.3378316968,0.0,0.0,271373.46713327826,0.0,0.0,0.0,0.0,271373.46713327826,0.0,0.0,-37822.12930158147,0.0,0.0,0.0,0.0,-37822.12930158147,-13.937298182141767
steelscrap_source_Region23Sichuan_steelscrap_source_Region12Anhui,0.0,0.0,235185.32666890445,0.0,0.0,0.0,0.0,235185.32666890445,0.0,0.0,279113.3903454502,0.0,0.0,0.0,0.0,279113.3903454502,0.0,0.0,-43928.063676545746,0.0,0.0,0.0,0.0,-43928.063676545746,-15.738429325148934
steelscrap_source_Region23Sichuan_steelscrap_source_Region13Fujian,0.0,0.0,230845.53942584863,0.0,0.0,0.0,0.0,230845.53942584863,0.0,0.0,267575.62907724007,0.0,0.0,0.0,0.0,267575.62907724007,0.0,0.0,-36730.089651391434,0.0,0.0,0.0,0.0,-36730.089651391434,-13.726993664579481
steelscrap_source_Region23Sichuan_steelscrap_source_Region14Jiangxi,0.0,0.0,234181.68145191888,0.0,0.0,0.0,0.0,234181.68145191888,0.0,0.0,281691.8358307204,0.0,0.0,0.0,0.0,281691.8358307204,0.0,0.0,-47510.1543788015,0.0,0.0,0.0,0.0,-47510.1543788015,-16.866003318375263
steelscrap_source_Region23Sichuan_steelscrap_source_Region15Shandong,0.0,0.0,233969.33294537757,0.0,0.0,0.0,0.0,233969.33294537757,0.0,0.0,273859.5237704383,0.0,0.0,0.0,0.0,273859.5237704383,0.0,0.0,-39890.19082506071,0.0,0.0,0.0,0.0,-39890.19082506071,-14.565931568075943
steelscrap_source_Region23Sichuan_steelscrap_source_Region16Henan,0.0,0.0,236340.76424206764,0.0,0.0,0.0,0.0,236340.76424206764,0.0,0.0,288071.0615511153,0.0,0.0,0.0,0.0,288071.0615511153,0.0,0.0,-51730.29730904766,0.0,0.0,0.0,0.0,-51730.29730904766,-17.95747793287756
steelscrap_source_Region23Sichuan_steelscrap_source_Region17Hubei,0.0,0.0,236367.6803320429,0.0,0.0,0.0,0.0,236367.6803320429,0.0,0.0,290401.65052554215,0.0,0.0,0.0,0.0,290401.65052554215,0.0,0.0,-54033.97019349926,0.0,0.0,0.0,0.0,-54033.97019349926,-18.606633294168116
steelscrap_source_Region23Sichuan_steelscrap_source_Region18Hunan,0.0,0.0,236157.45111294117,0.0,0.0,0.0,0.0,236157.45111294117,0.0,0.0,292790.1590161494,0.0,0.0,0.0,0.0,292790.1590161494,0.0,0.0,-56632.70790320824,0.0,0.0,0.0,0.0,-56632.70790320824,-19.34242192207169
steelscrap_source_Region23Sichuan_steelscrap_source_Region19Guangdong,0.0,0.0,232234.76380291476,0.0,0.0,0.0,0.0,232234.76380291476,0.0,0.0,279656.8577841025,0.0,0.0,0.0,0.0,279656.8577841025,0.0,0.0,-47422.09398118773,0.0,0.0,0.0,0.0,-47422.09398118773,-16.957243372089234
steelscrap_source_Region23Sichuan_steelscrap_source_Region1Beijing,0.0,0.0,234098.4809944153,0.0,0.0,0.0,0.0,234098.4809944153,0.0,0.0,269052.8133007516,0.0,0.0,0.0,0.0,269052.8133007516,0.0,0.0,-34954.33230633632,0.0,0.0,0.0,0.0,-34954.33230633632,-12.991624907212474
steelscrap_source_Region23Sichuan_steelscrap_source_Region20Guangxi,0.0,0.0,234157.7563357997,0.0,0.0,0.0,0.0,234157.7563357997,0.0,0.0,291972.5938363923,0.0,0.0,0.0,0.0,291972.5938363923,0.0,0.0,-57814.83750059258,0.0,0.0,0.0,0.0,-57814.83750059258,-19.80146038398018
steelscrap_source_Region23Sichuan_steelscrap_source_Region21Hainan,0.0,0.0,214708.38175314968,0.0,0.0,0.0,0.0,214708.38175314968,0.0,0.0,254801.5538936651,0.0,0.0,0.0,0.0,254801.5538936651,0.0,0.0,-40093.17214051544,0.0,0.0,0.0,0.0,-40093.17214051544,-15.735057941305685
steelscrap_source_Region23Sichuan_steelscrap_source_Region22Chongqing,0.0,0.0,244947.00610304484,0.0,0.0,0.0,0.0,244947.00610304484,0.0,0.0,343679.2061585076,0.0,0.0,0.0,0.0,343679.2061585076,0.0,0.0,-98732.20005546277,0.0,0.0,0.0,0.0,-98732.20005546277,-28.728010972513328
steelscrap_source_Region23Sichuan_steelscrap_source_Region24Guizhou,0.0,0.0,472139.86042649485,0.0,0.0,0.0,0.0,472139.86042649485,0.0,0.0,734993.6286994035,0.0,0.0,0.0,0.0,734993.6286994035,0.0,0.0,-262853.76827290864,0.0,0.0,0.0,0.0,-262853.76827290864,-35.76272745901722
steelscrap_source_Region23Sichuan_steelscrap_source_Region25Yunnan,0.0,0.0,218200.35882140129,0.0,0.0,0.0,0.0,218200.35882140129,0.0,0.0,314155.1288822386,0.0,0.0,0.0,0.0,314155.1288822386,0.0,0.0,-95954.7700608373,0.0,0.0,0.0,0.0,-95954.7700608373,-30.543754100798417
steelscrap_source_Region23Sichuan_steelscrap_source_Region27Shaanxi,0.0,0.0,242820.13500632107,0.0,0.0,0.0,0.0,242820.13500632107,0.0,0.0,309900.0470900533,0.0,0.0,0.0,0.0,309900.0470900533,0.0,0.0,-67079.91208373226,0.0,0.0,0.0,0.0,-67079.91208373226,-21.645660500412774
steelscrap_source_Region23Sichuan_steelscrap_source_Region28Gansu,0.0,0.0,240008.08201188847,0.0,0.0,0.0,0.0,240008.08201188847,0.0,0.0,304516.67649142497,0.0,0.0,0.0,0.0,304516.67649142497,0.0,0.0,-64508.59447953649,0.0,0.0,0.0,0.0,-64508.59447953649,-21.18392832300369
steelscrap_source_Region23Sichuan_steelscrap_source_Region29Qinghai,0.0,0.0,233094.10177662177,0.0,0.0,0.0,0.0,233094.10177662177,0.0,0.0,292045.75187133916,0.0,0.0,0.0,0.0,292045.75187133916,0.0,0.0,-58951.65009471739,0.0,0.0,0.0,0.0,-58951.65009471739,-20.18575847002512
steelscrap_source_Region23Sichuan_steelscrap_source_Region2Tianjin,0.0,0.0,234269.0167457632,0.0,0.0,0.0,0.0,234269.0167457632,0.0,0.0,270321.68879218516,0.0,0.0,0.0,0.0,270321.68879218516,0.0,0.0,-36052.67204642197,0.0,0.0,0.0,0.0,-36052.67204642197,-13.336951321778006
steelscrap_source_Region23Sichuan_steelscrap_source_Region30Ningxia,0.0,0.0,236242.0192140386,0.0,0.0,0.0,0.0,236242.0192140386,0.0,0.0,290334.7973467368,0.0,0.0,0.0,0.0,290334.7973467368,0.0,0.0,-54092.77813269824,0.0,0.0,0.0,0.0,-54092.77813269824,-18.63117291727767
steelscrap_source_Region23Sichuan_steelscrap_source_Region31Xinjiang,0.0,0.0,229272.84675426857,0.0,0.0,0.0,0.0,229272.84675426857,0.0,0.0,250752.22158730144,0.0,0.0,0.0,0.0,250752.22158730144,0.0,0.0,-21479.374833032867,0.0,0.0,0.0,0.0,-21479.374833032867,-8.56597588530423
steelscrap_source_Region23Sichuan_steelscrap_source_Region3Hebei,0.0,0.0,237820.14512594035,0.0,0.0,0.0,0.0,237820.14512594035,0.0,0.0,275393.2239380485,0.0,0.0,0.0,0.0,275393.2239380485,0.0,0.0,-37573.07881210817,0.0,0.0,0.0,0.0,-37573.07881210817,-13.643428939471827
steelscrap_source_Region23Sichuan_steelscrap_source_Region4Shanxi,0.0,0.0,239288.0246739745,0.0,0.0,0.0,0.0,239288.0246739745,0.0,0.0,282166.224751322,0.0,0.0,0.0,0.0,282166.224751322,0.0,0.0,-42878.200077347516,0.0,0.0,0.0,0.0,-42878.200077347516,-15.196078168156665
steelscrap_source_Region23Sichuan_steelscrap_source_Region5Innermongolia,0.0,0.0,233610.33887978713,0.0,0.0,0.0,0.0,233610.33887978713,0.0,0.0,274634.6382073385,0.0,0.0,0.0,0.0,274634.6382073385,0.0,0.0,-41024.29932755139,0.0,0.0,0.0,0.0,-41024.29932755139,-14.937773179426708
steelscrap_source_Region23Sichuan_steelscrap_source_Region6Liaoning,0.0,0.0,230525.6234180683,0.0,0.0,0.0,0.0,230525.6234180683,0.0,0.0,255966.16795807128,0.0,0.0,0.0,0.0,255966.16795807128,0.0,0.0,-25440.54454000297,0.0,0.0,0.0,0.0,-25440.54454000297,-9.939026217000006
steelscrap_source_Region23Sichuan_steelscrap_source_Region7Jilin,0.0,0.0,231557.01249589564,0.0,0.0,0.0,0.0,231557.01249589564,0.0,0.0,252225.99873747476,0.0,0.0,0.0,0.0,252225.99873747476,0.0,0.0,-20668.986241579114,0.0,0.0,0.0,0.0,-20668.986241579114,-8.194629556444768
steelscrap_source_Region23Sichuan_steelscrap_source_Region8Heilongjiang,0.0,0.0,232325.33349165224,0.0,0.0,0.0,0.0,232325.33349165224,0.0,0.0,248969.39811445604,0.0,0.0,0.0,0.0,248969.39811445604,0.0,0.0,-16644.064622803795,0.0,0.0,0.0,0.0,-16644.064622803795,-6.685184905798019
steelscrap_source_Region23Sichuan_steelscrap_source_Region9Shanghai,0.0,0.0,233320.4041482575,0.0,0.0,0.0,0.0,233320.4041482575,0.0,0.0,269471.52676424803,0.0,0.0,0.0,0.0,269471.52676424803,0.0,0.0,-36151.12261599052,0.0,0.0,0.0,0.0,-36151.12261599052,-13.415563065265138
steelscrap_source_Region24Guizhou,0.0,0.0,0.0,0.0,0.0,6140010645.12768,0.0,6140010645.12768,0.0,0.0,0.0,0.0,0.0,6142762289.508166,0.0,6142762289.508166,0.0,0.0,0.0,0.0,0.0,-2751644.3804864883,0.0,-2751644.3804864883,-0.04479490253409765
steelscrap_source_Region24Guizhou_steelscrap_source_Region10Jiangsu,0.0,0.0,192858.4084566172,0.0,0.0,0.0,0.0,192858.4084566172,0.0,0.0,226088.8696554293,0.0,0.0,0.0,0.0,226088.8696554293,0.0,0.0,-33230.46119881209,0.0,0.0,0.0,0.0,-33230.46119881209,-14.697964233912517
steelscrap_source_Region24Guizhou_steelscrap_source_Region11Zhejiang,0.0,0.0,194404.10485566664,0.0,0.0,0.0,0.0,194404.10485566664,0.0,0.0,228353.12766459625,0.0,0.0,0.0,0.0,228353.12766459625,0.0,0.0,-33949.022808929614,0.0,0.0,0.0,0.0,-33949.022808929614,-14.866896353087725
steelscrap_source_Region24Guizhou_steelscrap_source_Region12Anhui,0.0,0.0,189970.3982292121,0.0,0.0,0.0,0.0,189970.3982292121,0.0,0.0,226137.51914165285,0.0,0.0,0.0,0.0,226137.51914165285,0.0,0.0,-36167.12091244076,0.0,0.0,0.0,0.0,-36167.12091244076,-15.993418982272297
steelscrap_source_Region24Guizhou_steelscrap_source_Region13Fujian,0.0,0.0,189306.74969126872,0.0,0.0,0.0,0.0,189306.74969126872,0.0,0.0,227116.71252966404,0.0,0.0,0.0,0.0,227116.71252966404,0.0,0.0,-37809.962838395324,0.0,0.0,0.0,0.0,-37809.962838395324,-16.64781178683929
steelscrap_source_Region24Guizhou_steelscrap_source_Region14Jiangxi,0.0,0.0,182018.34857947737,0.0,0.0,0.0,0.0,182018.34857947737,0.0,0.0,222658.62708178055,0.0,0.0,0.0,0.0,222658.62708178055,0.0,0.0,-40640.278502303176,0.0,0.0,0.0,0.0,-40640.278502303176,-18.252281097276487
steelscrap_source_Region24Guizhou_steelscrap_source_Region15Shandong,0.0,0.0,196959.60591493323,0.0,0.0,0.0,0.0,196959.60591493323,0.0,0.0,226686.96996134915,0.0,0.0,0.0,0.0,226686.96996134915,0.0,0.0,-29727.364046415925,0.0,0.0,0.0,0.0,-29727.364046415925,-13.113838899291183
steelscrap_source_Region24Guizhou_steelscrap_source_Region16Henan,0.0,0.0,190104.21842944756,0.0,0.0,0.0,0.0,190104.21842944756,0.0,0.0,226464.5260644694,0.0,0.0,0.0,0.0,226464.5260644694,0.0,0.0,-36360.30763502183,0.0,0.0,0.0,0.0,-36360.30763502183,-16.05563055145814
steelscrap_source_Region24Guizhou_steelscrap_source_Region17Hubei,0.0,0.0,180520.27165687724,0.0,0.0,0.0,0.0,180520.27165687724,0.0,0.0,220418.78697401303,0.0,0.0,0.0,0.0,220418.78697401303,0.0,0.0,-39898.51531713578,0.0,0.0,0.0,0.0,-39898.51531713578,-18.101231689402113
steelscrap_source_Region24Guizhou_steelscrap_source_Region18Hunan,0.0,0.0,171536.04756943614,0.0,0.0,0.0,0.0,171536.04756943614,0.0,0.0,212503.47634880556,0.0,0.0,0.0,0.0,212503.47634880556,0.0,0.0,-40967.428779369424,0.0,0.0,0.0,0.0,-40967.428779369424,-19.278474631692628
steelscrap_source_Region24Guizhou_steelscrap_source_Region19Guangdong,0.0,0.0,174467.47216374075,0.0,0.0,0.0,0.0,174467.47216374075,0.0,0.0,219574.8103632236,0.0,0.0,0.0,0.0,219574.8103632236,0.0,0.0,-45107.33819948285,0.0,0.0,0.0,0.0,-45107.33819948285,-20.54303866862765
steelscrap_source_Region24Guizhou_steelscrap_source_Region1Beijing,0.0,0.0,201752.2826335148,0.0,0.0,0.0,0.0,201752.2826335148,0.0,0.0,226022.92226302868,0.0,0.0,0.0,0.0,226022.92226302868,0.0,0.0,-24270.63962951387,0.0,0.0,0.0,0.0,-24270.63962951387,-10.738131949851308
steelscrap_source_Region24Guizhou_steelscrap_source_Region20Guangxi,0.0,0.0,163821.95413615095,0.0,0.0,0.0,0.0,163821.95413615095,0.0,0.0,198514.22845674283,0.0,0.0,0.0,0.0,198514.22845674283,0.0,0.0,-34692.27432059188,0.0,0.0,0.0,0.0,-34692.27432059188,-17.475963607390234
steelscrap_source_Region24Guizhou_steelscrap_source_Region21Hainan,0.0,0.0,163062.0860830222,0.0,0.0,0.0,0.0,163062.0860830222,0.0,0.0,203032.9662353488,0.0,0.0,0.0,0.0,203032.9662353488,0.0,0.0,-39970.8801523266,0.0,0.0,0.0,0.0,-39970.8801523266,-19.686891687330093
steelscrap_source_Region24Guizhou_steelscrap_source_Region22Chongqing,0.0,0.0,142971.360614749,0.0,0.0,0.0,0.0,142971.360614749,0.0,0.0,178028.64370637175,0.0,0.0,0.0,0.0,178028.64370637175,0.0,0.0,-35057.283091622754,0.0,0.0,0.0,0.0,-35057.283091622754,-19.691934040369276
steelscrap_source_Region24Guizhou_steelscrap_source_Region23Sichuan,0.0,0.0,161648.35501661597,0.0,0.0,0.0,0.0,161648.35501661597,0.0,0.0,207040.38606545553,0.0,0.0,0.0,0.0,207040.38606545553,0.0,0.0,-45392.03104883956,0.0,0.0,0.0,0.0,-45392.03104883956,-21.924239956975804
steelscrap_source_Region24Guizhou_steelscrap_source_Region25Yunnan,0.0,0.0,143496.78465405243,0.0,0.0,0.0,0.0,143496.78465405243,0.0,0.0,200768.84362351225,0.0,0.0,0.0,0.0,200768.84362351225,0.0,0.0,-57272.05896945982,0.0,0.0,0.0,0.0,-57272.05896945982,-28.526367904403582
steelscrap_source_Region24Guizhou_steelscrap_source_Region27Shaanxi,0.0,0.0,182131.8562426115,0.0,0.0,0.0,0.0,182131.8562426115,0.0,0.0,222725.7559368951,0.0,0.0,0.0,0.0,222725.7559368951,0.0,0.0,-40593.89969428358,0.0,0.0,0.0,0.0,-40593.89969428358,-18.225956636009826
steelscrap_source_Region24Guizhou_steelscrap_source_Region28Gansu,0.0,0.0,188893.5899389005,0.0,0.0,0.0,0.0,188893.5899389005,0.0,0.0,227494.68047910836,0.0,0.0,0.0,0.0,227494.68047910836,0.0,0.0,-38601.090540207864,0.0,0.0,0.0,0.0,-38601.090540207864,-16.967909077659833
steelscrap_source_Region24Guizhou_steelscrap_source_Region29Qinghai,0.0,0.0,191187.23608449323,0.0,0.0,0.0,0.0,191187.23608449323,0.0,0.0,226170.19370837335,0.0,0.0,0.0,0.0,226170.19370837335,0.0,0.0,-34982.957623880124,0.0,0.0,0.0,0.0,-34982.957623880124,-15.46753665913537
steelscrap_source_Region24Guizhou_steelscrap_source_Region2Tianjin,0.0,0.0,201542.28759419871,0.0,0.0,0.0,0.0,201542.28759419871,0.0,0.0,227286.145091898,0.0,0.0,0.0,0.0,227286.145091898,0.0,0.0,-25743.857497699297,0.0,0.0,0.0,0.0,-25743.857497699297,-11.326628592908886
steelscrap_source_Region24Guizhou_steelscrap_source_Region30Ningxia,0.0,0.0,193406.01697236404,0.0,0.0,0.0,0.0,193406.01697236404,0.0,0.0,228475.76230073592,0.0,0.0,0.0,0.0,228475.76230073592,0.0,0.0,-35069.74532837188,0.0,0.0,0.0,0.0,-35069.74532837188,-15.349437933906795
